observationID,deploymentID,mediaID,eventID,eventStart,eventEnd,frequencyLow,frequencyHigh,observationLevel,observationType,scientificName,count,lifeStage,sex,behavior,individualID,individualPositionRadius,classificationMethod,classifiedBy,classificationTimestamp,classificationProbability,observationTags,observationComments,latitude,longitude,timestamp_x,timestamp_y,timestamp
25826,G01,G01_20250916_083000.WAV,,21.0,24.0,,,interval,animal,Akletos melanoceps,,,,,,,machine,Birdnet 2.4,2025-11-26T19:41:16,0.994,,,2.014806,-73.841528,2025-09-16T08:30:00-05:00,2025-09-16T08:30:00-05:00,2025-09-16T08:30:00-05:00
25827,G01,G01_20250916_083000.WAV,,30.0,33.0,,,interval,animal,Akletos melanoceps,,,,,,,machine,Birdnet 2.4,2025-11-26T19:41:16,0.949,,,2.014806,-73.841528,2025-09-16T08:30:00-05:00,2025-09-16T08:30:00-05:00,2025-09-16T08:30:00-05:00
25831,G01,G01_20250916_083000.WAV,,42.0,45.0,,,interval,animal,Akletos melanoceps,,,,,,,machine,Birdnet 2.4,2025-11-26T19:41:16,0.962,,,2.014806,-73.841528,2025-09-16T08:30:00-05:00,2025-09-16T08:30:00-05:00,2025-09-16T08:30:00-05:00
25833,G01,G01_20250916_083000.WAV,,45.0,48.0,,,interval,animal,Akletos melanoceps,,,,,,,machine,Birdnet 2.4,2025-11-26T19:41:16,0.317,,,2.014806,-73.841528,2025-09-16T08:30:00-05:00,2025-09-16T08:30:00-05:00,2025-09-16T08:30:00-05:00
25835,G01,G01_20250916_083000.WAV,,54.0,57.0,,,interval,animal,Akletos melanoceps,,,,,,,machine,Birdnet 2.4,2025-11-26T19:41:16,0.941,,,2.014806,-73.841528,2025-09-16T08:30:00-05:00,2025-09-16T08:30:00-05:00,2025-09-16T08:30:00-05:00
25836,G01,G01_20250916_083000.WAV,,57.0,60.0,,,interval,animal,Akletos melanoceps,,,,,,,machine,Birdnet 2.4,2025-11-26T19:41:16,0.986,,,2.014806,-73.841528,2025-09-16T08:30:00-05:00,2025-09-16T08:30:00-05:00,2025-09-16T08:30:00-05:00
26376,G01,G01_20250911_063000.WAV,,9.0,12.0,,,interval,animal,Akletos melanoceps,,,,,,,machine,Birdnet 2.4,2025-11-26T19:41:16,0.554,,,2.014806,-73.841528,2025-09-11T06:30:00-05:00,2025-09-11T06:30:00-05:00,2025-09-11T06:30:00-05:00
26384,G01,G01_20250911_063000.WAV,,39.0,42.0,,,interval,animal,Akletos melanoceps,,,,,,,human,Daniela Martínez,2026-02-02T11:50:31-0500,1.0,,,2.014806,-73.841528,2025-09-11T06:30:00-05:00,2025-09-11T06:30:00-05:00,2025-09-11T06:30:00-05:00
26385,G01,G01_20250911_063000.WAV,,42.0,45.0,,,interval,animal,Akletos melanoceps,,,,,,,human,Daniela Martínez,2026-02-02T11:50:31-0500,1.0,,,2.014806,-73.841528,2025-09-11T06:30:00-05:00,2025-09-11T06:30:00-05:00,2025-09-11T06:30:00-05:00
26575,G01,G01_20250907_100000.WAV,,48.0,51.0,,,interval,animal,Akletos melanoceps,,,,,,,human,Daniela Martínez,2026-02-02T11:50:31-0500,1.0,,,2.014806,-73.841528,2025-09-07T10:00:00-05:00,2025-09-07T10:00:00-05:00,2025-09-07T10:00:00-05:00
26776,G01,G01_20250904_060000.WAV,,0.0,3.0,,,interval,animal,Akletos melanoceps,,,,,,,machine,Birdnet 2.4,2025-11-26T19:41:16,0.789,,,2.014806,-73.841528,2025-09-04T06:00:00-05:00,2025-09-04T06:00:00-05:00,2025-09-04T06:00:00-05:00
26777,G01,G01_20250904_060000.WAV,,3.0,6.0,,,interval,animal,Akletos melanoceps,,,,,,,machine,Birdnet 2.4,2025-11-26T19:41:16,0.679,,,2.014806,-73.841528,2025-09-04T06:00:00-05:00,2025-09-04T06:00:00-05:00,2025-09-04T06:00:00-05:00
26781,G01,G01_20250904_060000.WAV,,15.0,18.0,,,interval,animal,Akletos melanoceps,,,,,,,machine,Birdnet 2.4,2025-11-26T19:41:16,0.873,,,2.014806,-73.841528,2025-09-04T06:00:00-05:00,2025-09-04T06:00:00-05:00,2025-09-04T06:00:00-05:00
26783,G01,G01_20250904_060000.WAV,,27.0,30.0,,,interval,animal,Akletos melanoceps,,,,,,,machine,Birdnet 2.4,2025-11-26T19:41:16,0.336,,,2.014806,-73.841528,2025-09-04T06:00:00-05:00,2025-09-04T06:00:00-05:00,2025-09-04T06:00:00-05:00
26784,G01,G01_20250904_060000.WAV,,30.0,33.0,,,interval,animal,Akletos melanoceps,,,,,,,machine,Birdnet 2.4,2025-11-26T19:41:16,0.519,,,2.014806,-73.841528,2025-09-04T06:00:00-05:00,2025-09-04T06:00:00-05:00,2025-09-04T06:00:00-05:00
26791,G01,G01_20250904_060000.WAV,,48.0,51.0,,,interval,animal,Akletos melanoceps,,,,,,,machine,Birdnet 2.4,2025-11-26T19:41:16,0.802,,,2.014806,-73.841528,2025-09-04T06:00:00-05:00,2025-09-04T06:00:00-05:00,2025-09-04T06:00:00-05:00
26841,G01,G01_20250921_063000.WAV,,9.0,12.0,,,interval,animal,Akletos melanoceps,,,,,,,machine,Birdnet 2.4,2025-11-26T19:41:16,0.431,,,2.014806,-73.841528,2025-09-21T06:30:00-05:00,2025-09-21T06:30:00-05:00,2025-09-21T06:30:00-05:00
26846,G01,G01_20250921_063000.WAV,,33.0,36.0,,,interval,animal,Akletos melanoceps,,,,,,,machine,Birdnet 2.4,2025-11-26T19:41:16,0.541,,,2.014806,-73.841528,2025-09-21T06:30:00-05:00,2025-09-21T06:30:00-05:00,2025-09-21T06:30:00-05:00
26850,G01,G01_20250921_063000.WAV,,48.0,51.0,,,interval,animal,Akletos melanoceps,,,,,,,machine,Birdnet 2.4,2025-11-26T19:41:16,0.865,,,2.014806,-73.841528,2025-09-21T06:30:00-05:00,2025-09-21T06:30:00-05:00,2025-09-21T06:30:00-05:00
27129,G01,G01_20250909_070000.WAV,,0.0,3.0,,,interval,animal,Akletos melanoceps,,,,,,,human,Daniela Martínez,2026-02-02T11:50:31-0500,1.0,,,2.014806,-73.841528,2025-09-09T07:00:00-05:00,2025-09-09T07:00:00-05:00,2025-09-09T07:00:00-05:00
27130,G01,G01_20250909_070000.WAV,,3.0,6.0,,,interval,animal,Akletos melanoceps,,,,,,,machine,Birdnet 2.4,2025-11-26T19:41:16,0.599,,,2.014806,-73.841528,2025-09-09T07:00:00-05:00,2025-09-09T07:00:00-05:00,2025-09-09T07:00:00-05:00
27132,G01,G01_20250909_070000.WAV,,12.0,15.0,,,interval,animal,Akletos melanoceps,,,,,,,human,Daniela Martínez,2026-02-02T11:50:31-0500,1.0,,,2.014806,-73.841528,2025-09-09T07:00:00-05:00,2025-09-09T07:00:00-05:00,2025-09-09T07:00:00-05:00
27746,G01,G01_20250921_083000.WAV,,48.0,51.0,,,interval,animal,Akletos melanoceps,,,,,,,human,Daniela Martínez,2026-02-02T11:50:31-0500,1.0,,,2.014806,-73.841528,2025-09-21T08:30:00-05:00,2025-09-21T08:30:00-05:00,2025-09-21T08:30:00-05:00
27874,G01,G01_20250914_163000.WAV,,6.0,9.0,,,interval,animal,Akletos melanoceps,,,,,,,machine,Birdnet 2.4,2025-11-26T19:41:16,0.337,,,2.014806,-73.841528,2025-09-14T16:30:00-05:00,2025-09-14T16:30:00-05:00,2025-09-14T16:30:00-05:00
27879,G01,G01_20250914_163000.WAV,,51.0,54.0,,,interval,animal,Akletos melanoceps,,,,,,,machine,Birdnet 2.4,2025-11-26T19:41:16,0.289,,,2.014806,-73.841528,2025-09-14T16:30:00-05:00,2025-09-14T16:30:00-05:00,2025-09-14T16:30:00-05:00
28165,G01,G01_20250908_060000.WAV,,9.0,12.0,,,interval,animal,Akletos melanoceps,,,,,,,machine,Birdnet 2.4,2025-11-26T19:41:16,0.556,,,2.014806,-73.841528,2025-09-08T06:00:00-05:00,2025-09-08T06:00:00-05:00,2025-09-08T06:00:00-05:00
28166,G01,G01_20250908_060000.WAV,,12.0,15.0,,,interval,animal,Akletos melanoceps,,,,,,,machine,Birdnet 2.4,2025-11-26T19:41:16,0.69,,,2.014806,-73.841528,2025-09-08T06:00:00-05:00,2025-09-08T06:00:00-05:00,2025-09-08T06:00:00-05:00
28169,G01,G01_20250908_060000.WAV,,27.0,30.0,,,interval,animal,Akletos melanoceps,,,,,,,human,Daniela Martínez,2026-02-02T11:50:31-0500,1.0,,,2.014806,-73.841528,2025-09-08T06:00:00-05:00,2025-09-08T06:00:00-05:00,2025-09-08T06:00:00-05:00
29068,G01,G01_20250908_073000.WAV,,9.0,12.0,,,interval,animal,Akletos melanoceps,,,,,,,human,Daniela Martínez,2026-02-02T11:50:31-0500,1.0,,,2.014806,-73.841528,2025-09-08T07:30:00-05:00,2025-09-08T07:30:00-05:00,2025-09-08T07:30:00-05:00
29069,G01,G01_20250908_073000.WAV,,12.0,15.0,,,interval,animal,Akletos melanoceps,,,,,,,machine,Birdnet 2.4,2025-11-26T19:41:16,0.991,,,2.014806,-73.841528,2025-09-08T07:30:00-05:00,2025-09-08T07:30:00-05:00,2025-09-08T07:30:00-05:00
29072,G01,G01_20250908_073000.WAV,,24.0,27.0,,,interval,animal,Akletos melanoceps,,,,,,,human,Daniela Martínez,2026-02-02T11:50:31-0500,1.0,,,2.014806,-73.841528,2025-09-08T07:30:00-05:00,2025-09-08T07:30:00-05:00,2025-09-08T07:30:00-05:00
29073,G01,G01_20250908_073000.WAV,,27.0,30.0,,,interval,animal,Akletos melanoceps,,,,,,,human,Daniela Martínez,2026-02-02T11:50:31-0500,1.0,,,2.014806,-73.841528,2025-09-08T07:30:00-05:00,2025-09-08T07:30:00-05:00,2025-09-08T07:30:00-05:00
29077,G01,G01_20250908_073000.WAV,,39.0,42.0,,,interval,animal,Akletos melanoceps,,,,,,,machine,Birdnet 2.4,2025-11-26T19:41:16,0.944,,,2.014806,-73.841528,2025-09-08T07:30:00-05:00,2025-09-08T07:30:00-05:00,2025-09-08T07:30:00-05:00
29078,G01,G01_20250908_073000.WAV,,42.0,45.0,,,interval,animal,Akletos melanoceps,,,,,,,machine,Birdnet 2.4,2025-11-26T19:41:16,0.967,,,2.014806,-73.841528,2025-09-08T07:30:00-05:00,2025-09-08T07:30:00-05:00,2025-09-08T07:30:00-05:00
29148,G01,G01_20250914_063000.WAV,,9.0,12.0,,,interval,animal,Akletos melanoceps,,,,,,,human,Daniela Martínez,2026-02-02T11:50:31-0500,1.0,,,2.014806,-73.841528,2025-09-14T06:30:00-05:00,2025-09-14T06:30:00-05:00,2025-09-14T06:30:00-05:00
29154,G01,G01_20250914_063000.WAV,,24.0,27.0,,,interval,animal,Akletos melanoceps,,,,,,,human,Daniela Martínez,2026-02-02T11:50:31-0500,1.0,,,2.014806,-73.841528,2025-09-14T06:30:00-05:00,2025-09-14T06:30:00-05:00,2025-09-14T06:30:00-05:00
29155,G01,G01_20250914_063000.WAV,,36.0,39.0,,,interval,animal,Akletos melanoceps,,,,,,,machine,Birdnet 2.4,2025-11-26T19:41:16,0.62,,,2.014806,-73.841528,2025-09-14T06:30:00-05:00,2025-09-14T06:30:00-05:00,2025-09-14T06:30:00-05:00
29156,G01,G01_20250914_063000.WAV,,39.0,42.0,,,interval,animal,Akletos melanoceps,,,,,,,machine,Birdnet 2.4,2025-11-26T19:41:16,0.824,,,2.014806,-73.841528,2025-09-14T06:30:00-05:00,2025-09-14T06:30:00-05:00,2025-09-14T06:30:00-05:00
29159,G01,G01_20250914_063000.WAV,,48.0,51.0,,,interval,animal,Akletos melanoceps,,,,,,,machine,Birdnet 2.4,2025-11-26T19:41:16,0.294,,,2.014806,-73.841528,2025-09-14T06:30:00-05:00,2025-09-14T06:30:00-05:00,2025-09-14T06:30:00-05:00
29163,G01,G01_20250914_063000.WAV,,51.0,54.0,,,interval,animal,Akletos melanoceps,,,,,,,machine,Birdnet 2.4,2025-11-26T19:41:16,0.863,,,2.014806,-73.841528,2025-09-14T06:30:00-05:00,2025-09-14T06:30:00-05:00,2025-09-14T06:30:00-05:00
29218,G01,G01_20250908_063000.WAV,,0.0,3.0,,,interval,animal,Akletos melanoceps,,,,,,,machine,Birdnet 2.4,2025-11-26T19:41:16,0.953,,,2.014806,-73.841528,2025-09-08T06:30:00-05:00,2025-09-08T06:30:00-05:00,2025-09-08T06:30:00-05:00
29223,G01,G01_20250908_063000.WAV,,18.0,21.0,,,interval,animal,Akletos melanoceps,,,,,,,machine,Birdnet 2.4,2025-11-26T19:41:16,0.971,,,2.014806,-73.841528,2025-09-08T06:30:00-05:00,2025-09-08T06:30:00-05:00,2025-09-08T06:30:00-05:00
29230,G01,G01_20250908_063000.WAV,,36.0,39.0,,,interval,animal,Akletos melanoceps,,,,,,,machine,Birdnet 2.4,2025-11-26T19:41:16,0.919,,,2.014806,-73.841528,2025-09-08T06:30:00-05:00,2025-09-08T06:30:00-05:00,2025-09-08T06:30:00-05:00
29231,G01,G01_20250908_063000.WAV,,39.0,42.0,,,interval,animal,Akletos melanoceps,,,,,,,human,Daniela Martínez,2026-02-02T11:50:31-0500,1.0,,,2.014806,-73.841528,2025-09-08T06:30:00-05:00,2025-09-08T06:30:00-05:00,2025-09-08T06:30:00-05:00
29233,G01,G01_20250908_063000.WAV,,51.0,54.0,,,interval,animal,Akletos melanoceps,,,,,,,machine,Birdnet 2.4,2025-11-26T19:41:16,0.947,,,2.014806,-73.841528,2025-09-08T06:30:00-05:00,2025-09-08T06:30:00-05:00,2025-09-08T06:30:00-05:00
29234,G01,G01_20250908_063000.WAV,,54.0,57.0,,,interval,animal,Akletos melanoceps,,,,,,,machine,Birdnet 2.4,2025-11-26T19:41:16,0.936,,,2.014806,-73.841528,2025-09-08T06:30:00-05:00,2025-09-08T06:30:00-05:00,2025-09-08T06:30:00-05:00
29257,G01,G01_20250917_070000.WAV,,12.0,15.0,,,interval,animal,Akletos melanoceps,,,,,,,machine,Birdnet 2.4,2025-11-26T19:41:16,0.706,,,2.014806,-73.841528,2025-09-17T07:00:00-05:00,2025-09-17T07:00:00-05:00,2025-09-17T07:00:00-05:00
29258,G01,G01_20250917_070000.WAV,,15.0,18.0,,,interval,animal,Akletos melanoceps,,,,,,,machine,Birdnet 2.4,2025-11-26T19:41:16,0.498,,,2.014806,-73.841528,2025-09-17T07:00:00-05:00,2025-09-17T07:00:00-05:00,2025-09-17T07:00:00-05:00
29262,G01,G01_20250917_070000.WAV,,36.0,39.0,,,interval,animal,Akletos melanoceps,,,,,,,human,Daniela Martínez,2026-02-02T11:50:31-0500,1.0,,,2.014806,-73.841528,2025-09-17T07:00:00-05:00,2025-09-17T07:00:00-05:00,2025-09-17T07:00:00-05:00
29364,G01,G01_20250914_070000.WAV,,12.0,15.0,,,interval,animal,Akletos melanoceps,,,,,,,machine,Birdnet 2.4,2025-11-26T19:41:16,0.744,,,2.014806,-73.841528,2025-09-14T07:00:00-05:00,2025-09-14T07:00:00-05:00,2025-09-14T07:00:00-05:00
29365,G01,G01_20250914_070000.WAV,,21.0,24.0,,,interval,animal,Akletos melanoceps,,,,,,,machine,Birdnet 2.4,2025-11-26T19:41:16,0.76,,,2.014806,-73.841528,2025-09-14T07:00:00-05:00,2025-09-14T07:00:00-05:00,2025-09-14T07:00:00-05:00
29366,G01,G01_20250914_070000.WAV,,24.0,27.0,,,interval,animal,Akletos melanoceps,,,,,,,human,Daniela Martínez,2026-02-02T11:50:31-0500,1.0,,,2.014806,-73.841528,2025-09-14T07:00:00-05:00,2025-09-14T07:00:00-05:00,2025-09-14T07:00:00-05:00
29368,G01,G01_20250914_070000.WAV,,36.0,39.0,,,interval,animal,Akletos melanoceps,,,,,,,machine,Birdnet 2.4,2025-11-26T19:41:16,0.735,,,2.014806,-73.841528,2025-09-14T07:00:00-05:00,2025-09-14T07:00:00-05:00,2025-09-14T07:00:00-05:00
29369,G01,G01_20250914_070000.WAV,,39.0,42.0,,,interval,animal,Akletos melanoceps,,,,,,,human,Daniela Martínez,2026-02-02T11:50:31-0500,1.0,,,2.014806,-73.841528,2025-09-14T07:00:00-05:00,2025-09-14T07:00:00-05:00,2025-09-14T07:00:00-05:00
29370,G01,G01_20250914_070000.WAV,,48.0,51.0,,,interval,animal,Akletos melanoceps,,,,,,,machine,Birdnet 2.4,2025-11-26T19:41:16,0.766,,,2.014806,-73.841528,2025-09-14T07:00:00-05:00,2025-09-14T07:00:00-05:00,2025-09-14T07:00:00-05:00
29580,G01,G01_20250912_063000.WAV,,3.0,6.0,,,interval,animal,Akletos melanoceps,,,,,,,human,Daniela Martínez,2026-02-02T11:50:31-0500,1.0,,,2.014806,-73.841528,2025-09-12T06:30:00-05:00,2025-09-12T06:30:00-05:00,2025-09-12T06:30:00-05:00
29581,G01,G01_20250912_063000.WAV,,18.0,21.0,,,interval,animal,Akletos melanoceps,,,,,,,human,Daniela Martínez,2026-02-02T11:50:31-0500,1.0,,,2.014806,-73.841528,2025-09-12T06:30:00-05:00,2025-09-12T06:30:00-05:00,2025-09-12T06:30:00-05:00
29583,G01,G01_20250912_063000.WAV,,21.0,24.0,,,interval,animal,Akletos melanoceps,,,,,,,machine,Birdnet 2.4,2025-11-26T19:41:16,0.968,,,2.014806,-73.841528,2025-09-12T06:30:00-05:00,2025-09-12T06:30:00-05:00,2025-09-12T06:30:00-05:00
29585,G01,G01_20250912_063000.WAV,,30.0,33.0,,,interval,animal,Akletos melanoceps,,,,,,,human,Daniela Martínez,2026-02-02T11:50:31-0500,1.0,,,2.014806,-73.841528,2025-09-12T06:30:00-05:00,2025-09-12T06:30:00-05:00,2025-09-12T06:30:00-05:00
29587,G01,G01_20250912_063000.WAV,,33.0,36.0,,,interval,animal,Akletos melanoceps,,,,,,,machine,Birdnet 2.4,2025-11-26T19:41:16,0.722,,,2.014806,-73.841528,2025-09-12T06:30:00-05:00,2025-09-12T06:30:00-05:00,2025-09-12T06:30:00-05:00
29588,G01,G01_20250912_063000.WAV,,48.0,51.0,,,interval,animal,Akletos melanoceps,,,,,,,human,Daniela Martínez,2026-02-02T11:50:31-0500,1.0,,,2.014806,-73.841528,2025-09-12T06:30:00-05:00,2025-09-12T06:30:00-05:00,2025-09-12T06:30:00-05:00
29589,G01,G01_20250912_063000.WAV,,51.0,54.0,,,interval,animal,Akletos melanoceps,,,,,,,machine,Birdnet 2.4,2025-11-26T19:41:16,0.945,,,2.014806,-73.841528,2025-09-12T06:30:00-05:00,2025-09-12T06:30:00-05:00,2025-09-12T06:30:00-05:00
29726,G01,G01_20250922_060000.WAV,,9.0,12.0,,,interval,animal,Akletos melanoceps,,,,,,,machine,Birdnet 2.4,2025-11-26T19:41:16,0.985,,,2.014806,-73.841528,2025-09-22T06:00:00-05:00,2025-09-22T06:00:00-05:00,2025-09-22T06:00:00-05:00
29727,G01,G01_20250922_060000.WAV,,12.0,15.0,,,interval,animal,Akletos melanoceps,,,,,,,machine,Birdnet 2.4,2025-11-26T19:41:16,0.731,,,2.014806,-73.841528,2025-09-22T06:00:00-05:00,2025-09-22T06:00:00-05:00,2025-09-22T06:00:00-05:00
29729,G01,G01_20250922_060000.WAV,,24.0,27.0,,,interval,animal,Akletos melanoceps,,,,,,,machine,Birdnet 2.4,2025-11-26T19:41:16,0.98,,,2.014806,-73.841528,2025-09-22T06:00:00-05:00,2025-09-22T06:00:00-05:00,2025-09-22T06:00:00-05:00
29730,G01,G01_20250922_060000.WAV,,27.0,30.0,,,interval,animal,Akletos melanoceps,,,,,,,machine,Birdnet 2.4,2025-11-26T19:41:16,0.992,,,2.014806,-73.841528,2025-09-22T06:00:00-05:00,2025-09-22T06:00:00-05:00,2025-09-22T06:00:00-05:00
29731,G01,G01_20250922_060000.WAV,,39.0,42.0,,,interval,animal,Akletos melanoceps,,,,,,,machine,Birdnet 2.4,2025-11-26T19:41:16,0.981,,,2.014806,-73.841528,2025-09-22T06:00:00-05:00,2025-09-22T06:00:00-05:00,2025-09-22T06:00:00-05:00
29732,G01,G01_20250922_060000.WAV,,42.0,45.0,,,interval,animal,Akletos melanoceps,,,,,,,machine,Birdnet 2.4,2025-11-26T19:41:16,0.992,,,2.014806,-73.841528,2025-09-22T06:00:00-05:00,2025-09-22T06:00:00-05:00,2025-09-22T06:00:00-05:00
29733,G01,G01_20250922_060000.WAV,,54.0,57.0,,,interval,animal,Akletos melanoceps,,,,,,,machine,Birdnet 2.4,2025-11-26T19:41:16,0.996,,,2.014806,-73.841528,2025-09-22T06:00:00-05:00,2025-09-22T06:00:00-05:00,2025-09-22T06:00:00-05:00
31287,G26,G26_20250924_063000.WAV,,45.0,48.0,,,interval,animal,Akletos melanoceps,,,,,,,machine,Birdnet 2.4,2025-11-26T19:41:16,0.389,,,2.081139,-73.830839,2025-09-24T06:30:00-05:00,2025-09-24T06:30:00-05:00,2025-09-24T06:30:00-05:00
31814,G26,G26_20250919_090000.WAV,,57.0,60.0,,,interval,animal,Akletos melanoceps,,,,,,,human,Daniela Martínez,2026-02-02T11:50:31-0500,1.0,,,2.081139,-73.830839,2025-09-19T09:00:00-05:00,2025-09-19T09:00:00-05:00,2025-09-19T09:00:00-05:00
32078,G26,G26_20250916_063000.WAV,,9.0,12.0,,,interval,animal,Akletos melanoceps,,,,,,,machine,Birdnet 2.4,2025-11-26T19:41:16,0.288,,,2.081139,-73.830839,2025-09-16T06:30:00-05:00,2025-09-16T06:30:00-05:00,2025-09-16T06:30:00-05:00
32582,G26,G26_20250919_070000.WAV,,21.0,24.0,,,interval,animal,Akletos melanoceps,,,,,,,machine,Birdnet 2.4,2025-11-26T19:41:16,0.297,,,2.081139,-73.830839,2025-09-19T07:00:00-05:00,2025-09-19T07:00:00-05:00,2025-09-19T07:00:00-05:00
32592,G26,G26_20250919_070000.WAV,,45.0,48.0,,,interval,animal,Akletos melanoceps,,,,,,,machine,Birdnet 2.4,2025-11-26T19:41:16,0.347,,,2.081139,-73.830839,2025-09-19T07:00:00-05:00,2025-09-19T07:00:00-05:00,2025-09-19T07:00:00-05:00
32595,G26,G26_20250919_070000.WAV,,57.0,60.0,,,interval,animal,Akletos melanoceps,,,,,,,machine,Birdnet 2.4,2025-11-26T19:41:16,0.386,,,2.081139,-73.830839,2025-09-19T07:00:00-05:00,2025-09-19T07:00:00-05:00,2025-09-19T07:00:00-05:00
34022,G26,G26_20250921_063000.WAV,,45.0,48.0,,,interval,animal,Akletos melanoceps,,,,,,,machine,Birdnet 2.4,2025-11-26T19:41:16,0.408,,,2.081139,-73.830839,2025-09-21T06:30:00-05:00,2025-09-21T06:30:00-05:00,2025-09-21T06:30:00-05:00
34992,G26,G26_20250922_110000.WAV,,0.0,3.0,,,interval,animal,Akletos melanoceps,,,,,,,machine,Birdnet 2.4,2025-11-26T19:41:16,0.286,,,2.081139,-73.830839,2025-09-22T11:00:00-05:00,2025-09-22T11:00:00-05:00,2025-09-22T11:00:00-05:00
37645,G26,G26_20250911_110000.WAV,,18.0,21.0,,,interval,animal,Akletos melanoceps,,,,,,,machine,Birdnet 2.4,2025-11-26T19:41:16,0.729,,,2.081139,-73.830839,2025-09-11T11:00:00-05:00,2025-09-11T11:00:00-05:00,2025-09-11T11:00:00-05:00
38888,G26,G26_20250912_103000.WAV,,57.0,60.0,,,interval,animal,Akletos melanoceps,,,,,,,human,Daniela Martínez,2026-02-02T11:50:31-0500,1.0,,,2.081139,-73.830839,2025-09-12T10:30:00-05:00,2025-09-12T10:30:00-05:00,2025-09-12T10:30:00-05:00
39363,G26,G26_20250912_100000.WAV,,9.0,12.0,,,interval,animal,Akletos melanoceps,,,,,,,machine,Birdnet 2.4,2025-11-26T19:41:16,0.637,,,2.081139,-73.830839,2025-09-12T10:00:00-05:00,2025-09-12T10:00:00-05:00,2025-09-12T10:00:00-05:00
39364,G26,G26_20250912_100000.WAV,,12.0,15.0,,,interval,animal,Akletos melanoceps,,,,,,,machine,Birdnet 2.4,2025-11-26T19:41:16,0.571,,,2.081139,-73.830839,2025-09-12T10:00:00-05:00,2025-09-12T10:00:00-05:00,2025-09-12T10:00:00-05:00
39365,G26,G26_20250912_100000.WAV,,15.0,18.0,,,interval,animal,Akletos melanoceps,,,,,,,machine,Birdnet 2.4,2025-11-26T19:41:16,0.714,,,2.081139,-73.830839,2025-09-12T10:00:00-05:00,2025-09-12T10:00:00-05:00,2025-09-12T10:00:00-05:00
39366,G26,G26_20250912_100000.WAV,,21.0,24.0,,,interval,animal,Akletos melanoceps,,,,,,,machine,Birdnet 2.4,2025-11-26T19:41:16,0.79,,,2.081139,-73.830839,2025-09-12T10:00:00-05:00,2025-09-12T10:00:00-05:00,2025-09-12T10:00:00-05:00
39368,G26,G26_20250912_100000.WAV,,30.0,33.0,,,interval,animal,Akletos melanoceps,,,,,,,machine,Birdnet 2.4,2025-11-26T19:41:16,0.729,,,2.081139,-73.830839,2025-09-12T10:00:00-05:00,2025-09-12T10:00:00-05:00,2025-09-12T10:00:00-05:00
39369,G26,G26_20250912_100000.WAV,,39.0,42.0,,,interval,animal,Akletos melanoceps,,,,,,,human,Daniela Martínez,2026-02-02T11:50:31-0500,1.0,,,2.081139,-73.830839,2025-09-12T10:00:00-05:00,2025-09-12T10:00:00-05:00,2025-09-12T10:00:00-05:00
39373,G26,G26_20250912_100000.WAV,,51.0,54.0,,,interval,animal,Akletos melanoceps,,,,,,,machine,Birdnet 2.4,2025-11-26T19:41:16,0.361,,,2.081139,-73.830839,2025-09-12T10:00:00-05:00,2025-09-12T10:00:00-05:00,2025-09-12T10:00:00-05:00
39877,G26,G26_20250908_070000.WAV,,21.0,24.0,,,interval,animal,Akletos melanoceps,,,,,,,human,Daniela Martínez,2026-02-02T11:50:31-0500,1.0,,,2.081139,-73.830839,2025-09-08T07:00:00-05:00,2025-09-08T07:00:00-05:00,2025-09-08T07:00:00-05:00
91591,G09,G09_20251022_063000.WAV,,3.0,6.0,,,interval,animal,Akletos melanoceps,,,,,,,machine,Birdnet 2.4,2025-11-26T19:41:16,0.401,,,2.034195,-73.870177,2025-10-22T06:30:00-05:00,2025-10-22T06:30:00-05:00,2025-10-22T06:30:00-05:00
91595,G09,G09_20251022_063000.WAV,,39.0,42.0,,,interval,animal,Akletos melanoceps,,,,,,,machine,Birdnet 2.4,2025-11-26T19:41:16,0.584,,,2.034195,-73.870177,2025-10-22T06:30:00-05:00,2025-10-22T06:30:00-05:00,2025-10-22T06:30:00-05:00
101457,G23,G23_20250919_090000.WAV,,36.0,39.0,,,interval,animal,Akletos melanoceps,,,,,,,machine,Birdnet 2.4,2025-11-26T19:41:16,0.963,,,2.014222,-73.845194,2025-09-19T09:00:00-05:00,2025-09-19T09:00:00-05:00,2025-09-19T09:00:00-05:00
101458,G23,G23_20250919_090000.WAV,,45.0,48.0,,,interval,animal,Akletos melanoceps,,,,,,,machine,Birdnet 2.4,2025-11-26T19:41:16,0.903,,,2.014222,-73.845194,2025-09-19T09:00:00-05:00,2025-09-19T09:00:00-05:00,2025-09-19T09:00:00-05:00
101459,G23,G23_20250919_090000.WAV,,54.0,57.0,,,interval,animal,Akletos melanoceps,,,,,,,machine,Birdnet 2.4,2025-11-26T19:41:16,0.748,,,2.014222,-73.845194,2025-09-19T09:00:00-05:00,2025-09-19T09:00:00-05:00,2025-09-19T09:00:00-05:00
112348,G14,G14_20250918_153000.WAV,,0.0,3.0,,,interval,animal,Akletos melanoceps,,,,,,,machine,Birdnet 2.4,2025-11-26T19:41:16,0.601,,,2.067694,-73.859306,2025-09-18T15:30:00-05:00,2025-09-18T15:30:00-05:00,2025-09-18T15:30:00-05:00
112353,G14,G14_20250918_153000.WAV,,21.0,24.0,,,interval,animal,Akletos melanoceps,,,,,,,human,Daniela Martínez,2026-02-02T11:50:31-0500,1.0,,,2.067694,-73.859306,2025-09-18T15:30:00-05:00,2025-09-18T15:30:00-05:00,2025-09-18T15:30:00-05:00
